Timestamp,App Name,Window Title,Category
2025-11-03 22:14:20,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:14:25,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:14:30,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:14:35,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:14:40,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:14:45,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:14:50,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:14:55,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:15:00,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:15:05,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:15:10,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:15:15,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:15:20,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:15:25,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:15:30,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:15:35,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:15:40,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:15:45,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:15:50,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:15:55,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:16:01,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:16:06,ApplicationFrameHost.exe,Settings,entertainment
2025-11-03 22:16:11,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:16:16,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:16:21,ApplicationFrameHost.exe,Settings,entertainment
2025-11-03 22:16:26,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:16:31,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:16:36,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:16:41,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:16:46,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:16:51,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:16:56,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:17:01,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:17:06,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:17:11,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:17:16,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:17:21,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:17:26,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:17:31,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:17:36,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:17:42,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:17:47,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:17:52,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:17:57,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:18:02,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:18:07,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:18:12,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:18:17,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:18:22,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:18:27,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:18:32,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:18:37,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:18:42,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:18:47,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:18:52,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:18:57,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:19:02,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:19:07,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:19:13,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:19:18,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:19:23,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:19:28,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:19:33,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:19:38,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:19:43,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:19:48,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:19:53,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:19:58,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:20:03,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:20:08,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:20:13,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:20:18,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:20:23,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:20:28,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:20:33,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:20:38,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:20:43,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:20:48,Windsurf.exe,Polished - Windsurf - main.py,study
2025-11-03 22:20:53,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:20:58,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:21:04,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:21:09,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:21:14,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:21:19,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:21:24,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:21:29,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:21:34,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:21:39,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:21:44,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:21:49,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:21:54,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:21:59,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:22:04,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:22:09,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:22:14,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:22:19,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:22:24,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:22:29,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:22:34,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:22:39,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:22:45,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:22:50,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:22:55,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:23:00,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:23:05,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:23:10,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:23:15,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:23:20,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:23:25,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:23:30,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:23:35,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:23:41,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:23:46,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:23:51,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:23:56,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:24:01,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:24:06,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:24:11,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:24:16,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:24:22,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:24:27,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:24:32,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:24:37,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:24:42,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:24:47,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:24:52,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:24:57,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 22:25:02,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 22:25:07,Windsurf.exe,Polished - Windsurf - page.tsx,study
2025-11-03 23:21:20,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:21:25,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:21:30,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:21:35,brave.exe,Untitled - Brave,entertainment
2025-11-03 23:21:40,brave.exe,Untitled - Brave,entertainment
2025-11-03 23:21:45,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:21:50,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:21:55,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:22:00,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:22:05,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:22:12,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:22:17,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:22:22,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:22:27,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:22:32,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:22:37,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:22:42,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:22:47,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:22:52,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:22:57,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:23:02,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:23:07,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:23:12,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:23:17,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:23:22,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:23:27,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:23:32,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:23:37,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:23:42,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:23:47,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:23:53,brave.exe,Authentication | Supabase - Brave,entertainment
2025-11-03 23:23:58,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:24:03,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:24:08,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:24:13,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:24:18,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:24:23,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:24:28,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:24:33,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:24:38,brave.exe,General | Supabase - Brave,study
2025-11-03 23:24:43,brave.exe,Settings | Supabase - Brave,entertainment
2025-11-03 23:24:48,brave.exe,Settings | Supabase - Brave,entertainment
2025-11-03 23:24:53,brave.exe,Settings | Supabase - Brave,entertainment
2025-11-03 23:24:59,brave.exe,Settings | Supabase - Brave,entertainment
2025-11-03 23:25:04,brave.exe,Settings | Supabase - Brave,entertainment
2025-11-03 23:25:09,brave.exe,Settings | Supabase - Brave,entertainment
2025-11-03 23:25:14,brave.exe,Settings | Supabase - Brave,entertainment
2025-11-03 23:25:19,brave.exe,API Settings | Supabase - Brave,entertainment
2025-11-03 23:25:24,brave.exe,API Settings | Supabase - Brave,entertainment
2025-11-03 23:25:29,brave.exe,API Settings | Supabase - Brave,entertainment
2025-11-03 23:25:34,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:25:39,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:25:44,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:25:49,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:25:54,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:25:59,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:26:04,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:26:09,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:26:14,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:26:19,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:26:24,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:26:29,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:26:35,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:26:40,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:26:45,Windsurf.exe,Polished - Windsurf - supabase_roles.sql,study
2025-11-03 23:26:50,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:26:55,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:27:00,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:27:05,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:27:10,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:27:15,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:27:20,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:27:25,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:27:30,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:27:35,brave.exe,blrm9663880@gmail.com's Project | blrm9663880@gmail.com's Org | Supabase - Brave,study
2025-11-03 23:27:40,brave.exe,Authentication | Supabase - Brave,entertainment
2025-11-03 23:27:45,brave.exe,Authentication | Supabase - Brave,entertainment
2025-11-03 23:27:50,brave.exe,Authentication | Supabase - Brave,entertainment
2025-11-03 23:28:00,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:28:05,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:28:11,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:28:16,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:28:21,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:28:26,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:28:31,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:28:36,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:28:41,brave.exe,Authentication | Supabase - Brave,entertainment
2025-11-03 23:28:46,brave.exe,Authentication | Supabase - Brave,entertainment
2025-11-03 23:28:51,brave.exe,Authentication | Supabase - Brave,entertainment
2025-11-03 23:28:56,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:29:02,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:29:07,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:29:12,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:29:17,brave.exe,New Tab - Brave,entertainment
2025-11-03 23:29:22,brave.exe,Gmail - Brave,entertainment
2025-11-03 23:29:27,brave.exe,Untitled - Brave,entertainment
2025-11-03 23:29:32,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:29:37,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:29:42,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:29:47,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:29:52,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:29:57,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:30:02,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:30:07,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:30:12,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:30:17,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:30:22,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:30:27,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:30:32,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:30:37,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:30:43,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:30:48,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:30:53,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:30:58,brave.exe,localhost:3000 wants to open,entertainment
2025-11-03 23:31:03,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:31:08,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:31:13,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:31:18,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:31:23,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:31:28,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:31:33,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:31:38,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:31:43,brave.exe,localhost:3000 wants to open,entertainment
2025-11-03 23:31:48,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:31:53,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:31:58,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:32:03,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:32:08,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:32:13,brave.exe,Microsoft PowerPoint - Week_6 - Brave,entertainment
2025-11-03 23:32:18,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:32:24,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:32:29,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:32:34,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:32:39,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:32:44,brave.exe,StudentHub - Your Student Platform - Brave,study
2025-11-03 23:32:49,brave.exe,StudentHub - Your Student Platform - Brave,study
